Name, Rate, Phone Numbers that Start With, 
France,0.15500,"172155, 1721510, 1721512, 1721520, 1721521, 1721522, 1721523, 1721524, 1721526, 1721527, 1721528, 1721529, 1721580, 1721581, 1721584, 1721585, 1721586, 1721587, 1721588"
"French Guiana",0.03400,594
"French Guiana",0.15500,594694
"French Guiana",0.15500,"5946942, 5946943, 5946949"
"French Polynesia",0.37500,689
Gabon,0.58500,"24104, 24107"
Gabon,0.65500,241
Gabon,0.65500,"2416, 24106"
Gabon,0.77500,"2415, 24105"
Gambia,0.64500,220
Georgia,0.06100,"995, 99532"
Georgia,0.10000,"99512, 99544"
Georgia,0.14000,"995514, 995551, 995555, 995557, 995558, 995568, 995570, 995571, 995574, 995577, 995579, 995591, 995592, 995593, 995595, 995596, 995597, 995598, 995599"
Germany,0.01500,49
Germany,0.05500,"49163, 49177, 49178, 491573, 491577, 491578"
Germany,0.06500,"49150, 49151, 49155, 49156, 49159, 49160, 49162, 49164, 49166, 49168, 49169, 49170, 49171, 49172, 49173, 49174, 49175, 49176, 49179, 491520, 491521, 491522, 491523, 491524, 491525, 491526, 491527, 491528, 491571, 491572, 491574, 491575, 491576, 491579, 491774"
Germany,0.35000,491570
Ghana,0.27760,"233, 23330"
Ghana,0.28930,"23320, 23323, 23324, 23326, 23327, 23328, 23350, 23354, 23357"
Gibraltar,0.04600,350
Gibraltar,0.25500,"3506, 35054, 35056, 35057, 35058"
Greece,0.02000,"30, 3021"
Greece,0.03400,"30693, 30694, 30695, 30697, 30698, 30699, 306905, 306906, 306907, 306908, 306909"
Greenland,0.47500,299
Greenland,0.70500,"2992, 2994, 2995"
Grenada,0.20500,1473
Grenada,0.32500,"1473403, 1473404, 1473405, 1473406, 1473407, 1473409, 1473410, 1473414, 1473415, 1473416, 1473417, 1473418, 1473419, 1473420, 1473421, 1473422, 1473449, 1473456, 1473457, 1473458, 1473459, 1473520, 1473521, 1473533, 1473534, 1473535, 1473536, 1473537, 1473538"
Grenada,0.34300,"147340, 147341, 147353, 1473269, 1473328, 1473329, 1473349, 1473386, 1473441, 1473455, 1473468, 1473473, 1473490, 1473636, 1473773, 1473938, 14737582, 14737584, 14737587, 14737842, 14737844, 14737847"
Guadeloupe,0.03200,590
Guadeloupe,0.06000,590690
Guam,0.03400,1671
Guatemala,0.19500,"50230, 50231, 50232, 50240, 50241, 50242, 50243, 50245, 50246, 50249, 50250, 502231, 502241, 502330, 502340, 502341, 502342, 502343, 502344, 502440, 502441, 502442, 502443, 502444, 502445, 502446, 502448, 502449, 502470, 502471, 502472, 502473, 502474, 502475, 502476, 502478, 502479, 502480, 502481, 502483, 502484, 502485, 502486, 502487, 502488, 502489, 502501, 502502, 502507, 502508, 502509, 502510, 502511, 502512, 502513, 502514, 502515, 502516, 502517, 502518, 502519, 502520, 502521, 502522, 502523, 502524, 502525, 502526, 502527, 502528, 502529, 502530, 502532, 502533, 502534, 502535, 502536, 502537, 502538, 502539, 502540, 502541, 502542, 502543, 502544, 502545, 502546, 502547, 502548, 502549, 502550, 502552, 502556, 502557, 502559, 502560, 502561, 502562, 502563, 502564, 502565, 502566, 502567, 502568, 502569, 502570, 502572, 502573, 502574, 502575, 502576, 502577, 502578, 502579, 502580, 502582, 502583, 502584, 502585, 502586, 502587, 502588, 502589, 502590, 502592, 502593, 502594, 502595, 502596, 502597, 502598, 502599, 5022222, 5022223, 5022229, 5022267, 5022268, 5022269, 5022277, 5022278, 5022279, 5022320, 5022321, 5022322, 5022323, 5022324, 5022326, 5022327, 5022328, 5022329, 5022375, 5022376, 5022377, 5022378, 5022379, 5022420, 5022421, 5022422, 5022423, 5022424, 5022425, 5022426, 5022427, 5022428, 5022429, 5022450, 5022459, 5022470, 5024470, 5024471, 5024472, 5024473, 5024474, 5024475, 5024476, 5024477, 5024478, 5024479, 5024770, 5024771, 5024772, 5024773, 5024774, 5024775, 5024776, 5024777, 5024778, 5024779, 5024822, 5024823, 5024824, 5024825, 5024826, 5024827, 5024828, 5024829, 5025310, 5025311, 5025312, 5025313, 5025314, 5025315, 5025316, 5025317, 5025318, 5025319, 5025510, 5025511, 5025512, 5025513, 5025514, 5025515, 5025516, 5025517, 5025518, 5025519, 5025531, 5025532, 5025533, 5025534, 5025535, 5025536, 5025537, 5025538, 5025539, 5025540, 5025541, 5025542, 5025543, 5025544, 5025545, 5025546, 5025547, 5025548, 5025549, 5025550, 5025551, 5025552, 5025553, 5025554, 5025555, 5025556, 5025557, 5025558, 5025559, 5025580, 5025581, 5025582, 5025583, 5025584, 5025585, 5025586, 5025587, 5025588, 5025589, 5025710, 5025711, 5025712, 5025713, 5025714, 5025715, 5025716, 5025717, 5025718, 5025719, 5025810, 5025811, 5025812, 5025813, 5025814, 5025815, 5025816, 5025817, 5025818, 5025819, 5025910, 5025911, 5025912, 5025913, 5025914, 5025915, 5025916, 5025917, 5025918, 5025919, 5026620, 5026621, 5026623, 5026624, 5026625, 5026626, 5026627, 5026628, 5026638, 5026648, 5026649, 5026659, 5026660, 5026677, 5026679, 5027723, 5027728, 5027740, 5027741, 5027742, 5027743, 5027744, 5027759, 5027779, 5027820, 5027821, 5027822, 5027823, 5027828, 5027859, 5027879, 5027920, 5027929, 5027959, 5027968, 5027969, 5027979"
Guatemala,0.22500,502
Guinea,0.54500,224
Guinea,0.57500,"22424, 22455, 22460, 22461, 22462, 22463, 22464, 22465, 22466, 22468, 22469, 22472"
Guinea-Bissau,0.44500,245
Guinea-Bissau,0.55500,"2455, 2456, 2457, 24590, 24591, 24592"
Guyana,0.12500,"59266, 59267, 59268, 59269, 59280, 592600, 592601, 592602, 592603, 592604"
Guyana,0.27500,592
Guyana,0.34500,"59261, 59262, 59263, 59264, 59265, 592609"
Haiti,0.41500,509
Haiti,0.41500,"5093, 5096, 5097, 5098, 50929, 50931, 50934, 50936, 50937, 50938, 50939, 50944, 50946, 50947, 50948, 50949, 509281"
Honduras,0.12500,504
Honduras,0.22500,"5043, 5048, 5049, 5047214, 5047215, 5047216, 5047217, 5047218, 5047219, 5047240, 5047241, 5047250, 5047251, 5047252, 5047411"
"Hong Kong",0.02300,852
"Hong Kong",0.04100,"8526, 8529, 85217, 85248, 85249, 85251, 85253, 85254, 85255, 85256, 85259, 8525230, 8525231, 8525232, 8525233, 8525260, 8525261, 8525262, 8525263, 8525264"
Hungary,0.01500,"36, 361"
Hungary,0.06300,"3620, 3630, 3631, 3670"
Iceland,0.02900,354
Iceland,0.05000,"35461, 35462, 35464, 35466, 35467, 35468, 35469, 35475, 35477, 35483, 35484, 35485, 35486, 35487, 35488, 35489, 354385, 354388, 354389, 354611, 354630, 354631, 354632, 354637, 354647, 354650, 354651, 354659, 354780, 354781, 354782, 354783, 354820, 354821, 354822, 354823, 354824, 354825, 354826, 354827, 354828, 354829"
Iceland,0.41200,"3543, 3546, 3548, 354380, 354642, 354652, 354655, 354770, 354771, 354772, 354773"
India,0.02500,"9111, 9116, 9117, 9118, 9122, 9133, 9140, 9144, 9179, 9180, 9184, 9185, 9187, 9188, 9189, 91861, 91863, 91866, 918622, 918623, 918624, 918626, 918627, 918640, 918641, 918643, 918644, 918645, 918647, 918648, 918654, 918656, 918659, 918671, 918672, 918673, 918674, 918676, 918677, 918678, 918682, 918683, 918684, 918685, 918689"
India,0.02500,"919, 9177, 9178, 9190, 9192, 9193, 9195, 9196, 9197, 9198, 9199, 91510, 91720, 91800, 91801, 91805, 91807, 91808, 91809, 91810, 91812, 91814, 91843, 91860, 91879, 91880, 91887, 91888, 91889, 91890, 91895, 91897, 91898, 91899, 91941, 91942, 91943, 91944, 91945, 91946, 91947, 917250, 917259, 917265, 917275, 917276, 917277, 917278, 917293, 917298, 917299, 917373, 917376, 917377, 917379, 917382, 917396, 917398, 917399, 917411, 917415, 917416, 917417, 917418, 917419, 917428, 917429, 917439, 917483, 917488, 917489, 917498, 917499, 917500, 917501, 917502, 917503, 917504, 917505, 917520, 917549, 917566, 917567, 917568, 917569, 917588, 917597, 917598, 917600, 917602, 917607, 917620, 917631, 917639, 917654, 917665, 917666, 917667, 917668, 917669, 917676, 917677, 917679, 917696, 917697, 917698, 917699, 917839, 918004, 918115, 918116, 918130, 918171, 918179, 918197, 918220, 918233, 918235, 918237, 918238, 918239, 918252, 918260, 918264, 918268, 918269, 918270, 918271, 918273, 918275, 918280, 918281, 918285, 918286, 918287, 918290, 918291, 918293, 918294, 918295, 918296, 918297, 918298, 918302, 918303, 918305, 918306, 918307, 918308, 918341, 918344, 918347, 918348, 918349, 918374, 918390, 918400, 918401, 918409, 918410, 918420, 918421, 918423, 918427, 918428, 918429, 918445, 918446, 918447, 918448, 918449, 918453, 918459, 918460, 918469, 918486, 918489, 918500, 918507, 918508, 918509, 918511, 918521, 918526, 918527, 918528, 918529, 918530, 918544, 918547, 918553, 918574, 918575, 918590, 918591, 918595, 918597, 918650, 918651, 918652, 918653, 918655, 918657, 918658, 918670, 918675, 918679, 918686, 918687, 918688, 918690, 918695, 918696, 918697, 918698, 918699, 918712, 918714, 918722, 918726, 918750, 918754, 918755, 918756, 918757, 918758, 918759, 918760, 918762, 918763, 918765, 918766, 918767, 918768, 918769, 918810, 918815, 918817, 918820, 918822, 918824, 918825, 918826, 918827, 918828, 918853, 918858, 918859, 918860, 918861, 918866, 918867, 918895, 918903, 918923, 918925, 918926, 918927, 918928, 918929, 918930, 918939, 918940, 918943, 918948, 918960, 918961, 918962, 918967, 918968, 918969, 918985, 918986, 918989, 919100, 919102, 919108, 919109, 919110, 919111, 919112, 919114, 919117, 919122, 919124, 919125, 919126, 919127, 919128, 919129, 919131, 919132, 919133, 919135, 919136, 919137, 919138, 919141, 919142, 919143, 919144, 919145, 919146, 919148, 919149, 919150, 919153, 919158, 919159, 919160, 919161, 919162, 919163, 919164, 919165, 919166, 919167, 919171, 919172, 919173, 919174, 919175, 919176, 919177, 919178, 919179, 919180, 919181, 919182, 919183, 919184, 919185, 919186, 919189, 919190, 919192, 919193, 919194, 919195, 919196, 919197, 919198, 919199, 919400, 919401, 919402, 919403, 919404, 919405, 919406, 919407, 919408, 919480, 919481, 919482, 919483, 919486, 919487, 919488, 919489, 919490, 919491, 919492, 919493, 919494, 919495, 919496, 919497, 919530, 919532, 919682, 919683, 919684, 9175728, 9175729, 9175730, 9175738, 9175739, 9175740, 9175748, 9175749, 9175750, 9175758, 9175790, 9175791, 9175792, 9175794, 9175870, 9175871, 9175872, 9175873, 9175874, 9175890, 9175891, 9175892, 9175893, 9175894, 9175895, 9175990, 9175991, 9175992, 9175993, 9175994, 9180050, 9180051, 9180052, 9180053, 9180054, 9182770, 9182771, 9182772, 9182773, 9182774, 9182775, 9182776, 9183000, 9183001, 9183309, 9183310, 9183318, 9183319, 9183320, 9183328, 9183329, 9183330, 9183338, 9183339, 9183340, 9183348, 9183349, 9183350, 9183358, 9183359, 9183360, 9183368, 9183369, 9183370, 9187640, 9187641, 9187642, 9187643, 9187644, 9187645, 9187646, 9187647, 9189000, 9189001, 9189002, 9189003, 9189004, 9189005, 9189006, 9189007, 9189010, 9189011, 9189012, 9189013, 9189014, 9189015, 9189020, 9189021, 9189022, 9189023, 9189024, 9189025, 9189026, 9189027, 9189870, 9189871, 9189872, 9189873, 9189874, 9189875, 9189876, 9189877, 9189880, 9189881, 9189882, 9189883, 9189884, 9194090, 9194091, 9194092, 9194093, 9194094, 9194850, 9194851, 9194980, 9194981, 9195310, 9195315, 9195316, 9195317, 9195318"
India,0.03000,91
Indonesia,0.04000,6221
Indonesia,0.06500,"6222, 6231, 6261, 62251, 62341, 62361, 62411, 62778"
Indonesia,0.08930,62
Indonesia,0.11000,"628, 62811, 62812, 62813, 62814, 62815, 62816, 62817, 62818, 62819, 62821, 62822, 62823, 62851, 62852, 62853, 62855, 62856, 62857, 62858, 62859, 62877, 62878"
Iran,0.06500,9821
Iran,0.25500,989
Iran,0.25500,98
Iraq,0.17500,964
Iraq,0.18500,"9641, 96453, 96460, 96462, 96466"
Iraq,0.29500,"9647, 96475, 96477, 96478, 96479"
Ireland,0.01600,"353, 3531"
Ireland,0.08500,"3538, 35383, 35385, 35386, 35387, 3538941, 3538942, 3538943, 3538944, 3538945, 3538946, 3538947"
Ireland,0.12500,35376
Ireland,0.19000,35384
Israel,0.01500,972
Israel,0.04500,"9725, 9726, 97250, 97251, 97252, 97253, 97254, 97255, 97256, 97257, 97258"
Israel,0.21500,"97222, 97242, 97282, 97292"
Italy,0.01600,39
Italy,0.03500,"393, 3932, 3933, 3934, 3936, 3938, 39310, 39313, 39319, 39370, 39373, 39377, 39383, 39390, 39391, 39392, 39393, 39397, 393510, 393511, 393512, 393711"
"Ivory Coast",0.30500,"225, 2252"
"Ivory Coast",0.45500,"22501, 22502, 22503, 22504, 22505, 22506, 22507, 22508, 22509, 22540, 22541, 22542, 22544, 22545, 22546, 22547, 22548, 22549, 22555, 22556, 22557, 22558, 22559, 22560, 22561, 22565, 22566, 22567, 22569, 22577"
Jamaica,0.13000,1876
Jamaica,0.30500,"187624, 187625, 187626, 187628, 187629, 187632, 187633, 187634, 187635, 187636, 187637, 187638, 187639, 187641, 187642, 187643, 187644, 187645, 187646, 187647, 187648, 187649, 187653, 187654, 187657, 187658, 187659, 187677, 187682, 187683, 187684, 187685, 187686, 187687, 187688, 187689, 1876210, 1876275, 1876276, 1876277, 1876278, 1876279, 1876301, 1876302, 1876303, 1876304, 1876305, 1876306, 1876307, 1876308, 1876309, 1876310, 1876312, 1876313, 1876314, 1876315, 1876316, 1876317, 1876318, 1876319, 1876401, 1876402, 1876403, 1876404, 1876405, 1876406, 1876407, 1876408, 1876409, 1876503, 1876504, 1876505, 1876506, 1876507, 1876508, 1876509, 1876520, 1876521, 1876522, 1876524, 1876527, 1876528, 1876529, 1876550, 1876551, 1876552, 1876553, 1876554, 1876556, 1876557, 1876558, 1876559, 1876560, 1876561, 1876562, 1876564, 1876565, 1876566, 1876567, 1876568, 1876569, 1876618, 1876619, 1876648, 1876649, 1876665, 1876667, 1876668, 1876669, 1876700, 1876707, 1876781, 1876782, 1876783, 1876784, 1876787, 1876788, 1876789, 1876790, 1876791, 1876792, 1876793, 1876796, 1876797, 1876798, 1876799, 1876804, 1876805, 1876806, 1876807, 1876808, 1876809, 1876810, 1876812, 1876813, 1876814, 1876815, 1876816, 1876817, 1876818, 1876819, 1876909, 1876919, 1876990, 1876995, 1876997, 1876999"
Jamaica,0.35600,"18763, 18764, 18768, 187631, 187678, 187679, 1876410, 1876412, 1876413, 1876414, 1876416, 1876417, 1876418, 1876419, 1876440, 1876441, 1876442, 1876443, 1876445, 1876446, 1876447, 1876448, 1876449, 1876460, 1876461, 1876462, 1876463, 1876464, 1876465, 1876466, 1876467, 1876468, 1876469, 1876470, 1876471, 1876472, 1876473, 1876474, 1876475, 1876476, 1876477, 1876478, 1876479, 1876530, 1876621, 1876651, 1876695, 1876696, 1876697, 1876698, 1876699, 1876780, 1876785, 1876786, 1876794, 1876795, 1876870, 1876871, 1876872, 1876873, 1876874, 1876875, 1876877, 1876878, 1876879, 1876880, 1876881, 1876882, 1876883, 1876884, 1876885, 1876886, 1876887, 1876889, 1876976, 1876980"
Japan,0.04000,81
Japan,0.04000,813
Japan,0.05500,8150
Japan,0.13500,"8170, 8180, 8190"
Jordan,0.11430,962
Jordan,0.17430,"96275, 96277, 96278, 96279"
Kazakhstan,0.01600,"771, 772, 776, 7762, 7763, 7764, 77172, 77182, 77212, 776099"
Kazakhstan,0.09500,"77272, 77273"
Kenya,0.18300,25441
Kenya,0.18500,"254, 25420"
Kenya,0.18500,"2547, 25470, 25471, 25472, 25473, 254785, 254786, 254787, 254788, 254789"
Kenya,0.23700,"254710, 254711, 254712, 254713, 254714, 254716, 254717, 254731, 254732, 254733, 254734, 254735, 254736, 254737, 254738"
"Korea Dem People's Rep",0.74500,850
"Korea Republic of",0.01800,82
"Korea Republic of",0.03100,"821, 8211, 8216, 8217, 8218, 8219, 821020, 821021, 821022, 821023, 821024, 821025, 821026, 821027, 821028, 821029, 821030, 821031, 821032, 821033, 821034, 821035, 821036, 821037, 821038, 821039, 821040, 821041, 821042, 821043, 821044, 821045, 821046, 821047, 821048, 821049, 821050, 821051, 821052, 821053, 821054, 821055, 821056, 821057, 821058, 821060, 821062, 821063, 821064, 821065, 821066, 821067, 821068, 821071, 821072, 821073, 821074, 821075, 821076, 821077, 821078, 821079, 821080, 821081, 821082, 821083, 821084, 821085, 821086, 821087, 821088, 821089, 821090, 821091, 821092, 821093, 821094, 821095, 821096, 821097, 821098, 821099, 8210591, 8210592, 8210593, 8210594, 8210595"
Kuwait,0.07500,965
Kuwait,0.12500,"9655, 9656, 9659"
Kyrgyzstan,0.18500,"996, 996312"
Kyrgyzstan,0.27500,"99651, 99655, 99656, 99657, 99670, 99677, 996543, 996545, 996622, 996623"
"Laos PDR",0.06500,856
Latvia,0.08790,371
Latvia,0.45500,"37121, 371200, 371202, 371203, 371204, 371205, 371206, 371207, 371221, 371222, 371224, 371225, 371251, 371252, 371253, 371254, 371256, 371257, 371259, 371260, 371261, 371262, 371263, 371264, 371265, 371266, 371267, 371268, 371269, 371270, 371271, 371273, 371274, 371275, 371278, 371281, 371282, 371283, 371286, 371287, 371288, 371289, 371291, 371292, 371293, 371294, 371295, 371296, 371297, 371298, 371299, 3712019, 3712080, 3712081, 3712082, 3712083, 3712084, 3712085, 3712086, 3712087, 3712088, 3712094, 3712200, 3712201, 3712202, 3712203, 3712204, 3712205, 3712206, 3712207, 3712208, 3712209, 3712230, 3712231, 3712232, 3712233, 3712234, 3712235, 3712236, 3712237, 3712238, 3712239, 3712280, 3712281, 3712282, 3712283, 3712284, 3712286, 3712287, 3712478, 3712489, 3712550, 3712551, 3712552, 3712553, 3712554, 3712555, 3712556, 3712557, 3712558, 3712559, 3712580, 3712581, 3712582, 3712583, 3712584, 3712585, 3712586, 3712587, 3712588, 3712589, 3712720, 3712721, 3712728, 3712729, 3712760, 3712761, 3712762, 3712763, 3712764, 3712765, 3712766, 3712767, 3712770, 3712771, 3712772, 3712773, 3712774, 3712775, 3712776, 3712778, 3712779, 3712790, 3712792, 3712793, 3712799, 3712844, 3712845, 3712846, 3712847, 3712848, 3712849"
Latvia,0.82500,"3712, 3712018, 3712400, 3712840, 3712859, 3712906, 3712907, 3717872, 3718110"
Lebanon,0.13500,961
Lebanon,0.24500,"9613, 96170, 96171, 961760, 961761, 961763, 961764, 961765, 961766, 961767, 961768, 961769, 961788, 961789, 961791, 9617930, 9617931, 9617932"
Lesotho,0.25500,266
Lesotho,0.30500,"2665, 2666"
Liberia,0.36500,231
Liberia,0.56500,"2314, 2316, 2317, 2319, 23155, 23188"
Libya,0.29500,218
Libya,0.42500,"21891, 21892, 21894, 21895, 21896"
Liechtenstein,0.12500,423
Liechtenstein,0.26500,"4236, 4237"
Lithuania,0.02600,370
Lithuania,0.03500,"37060, 37061, 37062, 37063, 37065, 37067, 370640, 370641, 370642, 370643, 370644, 370645, 370646, 370647, 370648, 370649, 370660, 370661, 370662, 370663, 370666, 370667, 370669, 370680, 370681, 370682, 370683, 370684, 370685, 370686, 370687, 370688, 370689, 370690, 370691, 370692, 370693, 370694, 370695, 370696, 370697, 370698, 370699, 3706686"
Lithuania,0.80500,3706
Luxembourg,0.03000,352
Luxembourg,0.27500,"352621, 352628, 352661, 352668, 352671, 352678, 352691, 352698, 3526021"
Macau,0.08300,853
Macedonia,0.25500,"389, 389252, 3893152, 3893252, 3893352, 3893452, 3894252, 3894352, 3894452, 3894552, 3894652, 3894752, 3894852"
Macedonia,0.55500,"38970, 38971, 38972, 38975, 38976, 38977, 38978, 389732, 389733, 3897340, 38976389732"
Madagascar,0.83500,261
Madagascar,0.85500,"2613, 26132, 26133, 26134, 26139"
Malawi,0.18500,265
Malawi,0.31500,"2658, 2659, 26599"
Malaysia,0.02200,60
Malaysia,0.03500,"601, 6012, 6013, 6016, 6017, 6019, 60102, 60142, 60143, 60145, 60146, 60147, 60148, 60149, 601030, 601031, 601032, 601033, 601034, 601036, 601037, 601038, 601039, 601040, 601041, 601042, 601043, 601046, 601050, 601051, 601052, 601053, 601054, 601056, 601057, 601058, 601059, 601060, 601061, 601062, 601063, 601064, 601066, 601070, 601071, 601076, 601077, 601078, 601079, 601080, 601081, 601082, 601083, 601084, 601085, 601086, 601087, 601088, 601089, 601091, 601092, 601093, 601094, 601095, 601096, 601097, 601098, 601112, 601115, 601116, 601122, 601123, 601125, 601126, 601129, 601131, 601133, 601136, 6010172, 6010173, 6010900, 6010901, 6010902, 6010903, 6010905, 6010906, 6010907, 6010908, 6010909, 6011105, 6011106, 6011107, 6011108, 6011109, 6011130, 6011131, 6011132, 6011133, 6011134, 6011135, 6011136, 6011137, 6011138, 6011139, 6011140, 6011141, 6011142, 6011143, 6011144, 6011145, 6011146, 6011147, 6011148, 6011149, 6011175, 6011176, 6011177, 6011178, 6011179, 6011185, 6011186, 6011187, 6011188, 6011189, 6011190, 6011191, 6011192, 6011193, 6011194, 6011200, 6011201, 6011202, 6011203, 6011204, 6011240, 6011241, 6011242, 6011243, 6011244, 6011275, 6011276, 6011277, 6011278, 6011279, 6015961, 6015962, 6015963, 6015964"
Maldives,1.15500,960
Maldives,1.15500,9609
Mali,0.28500,"223, 22320, 22344"
Mali,0.46500,"2236, 2237, 22390, 22391, 22392, 22393, 22396, 22397, 22398, 22399"
Malta,0.02100,356
Malta,0.06200,"35672, 35677, 35679, 35692, 35694, 35696, 35699, 3567117, 3568004, 3569811, 3569812, 3569813, 3569889, 3569897"
"Marshall Islands",0.35500,692
Martinique,0.03300,596
Martinique,0.05040,"5966961, 5966962, 5966963, 5966964, 5966965, 5966967, 5966969, 59669680, 59669681, 59669682, 59669683, 59669684, 59669685, 59669686, 59669699"
Martinique,0.10500,596696
Mauritania,0.61500,"222, 22225"
Mauritania,0.61500,"22220, 22221, 22222, 22223, 22224, 22226, 22227, 22228, 22229, 22230, 22231, 22232, 22233, 22234, 22236, 22237, 22238, 22239, 22240, 22241, 22242, 22243, 22244, 22246, 22247, 22248, 22249, 22259, 22260, 22261, 22262, 22263, 22264, 22265, 22266, 22267, 22268, 22269, 22270, 22271, 22272, 22273, 22274, 22275, 22276, 22277, 22278, 22279"
Mauritius,0.11500,"23057, 23059, 230525, 230547, 230549, 230582, 230586, 2305421, 2305422, 2305423, 2305428, 2305429"
Mauritius,0.19500,"230, 23083, 23087"
Mexico,0.01500,5255
Mexico,0.01500,52
Mexico,0.01500,5233
Mexico,0.01500,5281
Mexico,0.08000,521
Micronesia,0.29500,691
Moldova,0.26500,373
Moldova,0.36500,"37360, 37368, 37369, 37377, 37378, 37379, 373610, 373611, 373671, 373672, 373673, 373674, 373675, 373676, 373677, 373767"
Monaco,0.01500,377
Monaco,0.49500,"3774, 3776, 37744, 37745, 3774098"
Mongolia,0.05300,976
Montenegro,0.18500,382
Montenegro,0.52500,"38263, 38267, 38268, 38269"
Montserrat,0.32500,1664
"Morocco/Western Sahara",0.03000,212
"Morocco/Western Sahara",0.57500,"212529, 212538"
"Morocco/Western Sahara",0.57500,"212600, 212601, 212602, 212603, 212604, 212605, 212606, 212607, 212608, 212610, 212611, 212612, 212613, 212614, 212615, 212616, 212617, 212618, 212619, 212620, 212621, 212622, 212623, 212624, 212625, 212626, 212627, 212628, 212629, 212630, 212631, 212632, 212633, 212634, 212635, 212636, 212637, 212638, 212639, 212640, 212641, 212642, 212643, 212644, 212645, 212646, 212647, 212648, 212649, 212650, 212651, 212652, 212653, 212654, 212655, 212656, 212657, 212658, 212659, 212660, 212661, 212662, 212663, 212664, 212665, 212666, 212667, 212668, 212669, 212670, 212671, 212672, 212673, 212674, 212675, 212676, 212677, 212678, 212679, 212680, 212681, 212697, 212698, 212699"
Mozambique,0.01500,258
Mozambique,0.14500,"25882, 25886, 25887"
Mozambique,0.32500,25884
Myanmar,0.36500,95
Namibia,0.08500,264
Namibia,0.16500,"26481, 26485"
Nepal,0.15500,"977, 97712, 97714, 97715, 97716"
Nepal,0.16500,"97798, 977960, 977961, 977962, 977963, 977972, 977974, 977975, 977980, 977981, 977990"
Netherlands,0.01700,31
Netherlands,0.05500,"31610, 31611, 31612, 31613, 31614, 31615, 31616, 31617, 31618, 31619, 31620, 31621, 31622, 31623, 31624, 31625, 31626, 31627, 31628, 31629, 31630, 31631, 31633, 31634, 31636, 31638, 31639, 31640, 31641, 31642, 31643, 31644, 31645, 31646, 31647, 31648, 31649, 31650, 31651, 31652, 31653, 31654, 31655, 31657, 31665, 31681, 31682, 31683, 316320, 316321, 316322, 316560, 316561"
Netherlands,0.08500,"316, 31684, 31685, 31687, 316860, 316861, 316862, 316863, 316864"
"Netherlands Antilles",0.06000,"59994, 59998, 599950, 599973, 599974, 5999720, 5999721, 5999722, 5999763, 5999765, 5999766, 5999767, 5999777"
"Netherlands Antilles",0.17500,"59970, 59978, 599951, 599952, 599953, 599954, 599955, 599956, 599961, 599966, 599967, 599968, 599969, 5993181, 5993184, 5993185, 5993186, 5993187, 5994161, 5994164, 5994165, 5994166, 5994167, 5994168, 5999630, 5999631"
"Netherlands Antilles",0.21500,599
"New Caledonia",0.24500,687
"New Zealand",0.02150,64
"New Zealand",0.06500,642
Nicaragua,0.17500,505
Nicaragua,0.33500,"50557, 50558, 50576, 50577, 50578, 50581, 505750, 505751, 505752, 505753, 505754, 505755, 505820, 505821, 505822, 505823, 505824, 505825, 505826, 505827, 505828, 505829, 505832, 505833, 505835, 505836, 505837, 505838, 505839, 505840, 505841, 505842, 505843, 505844, 505845, 505846, 505847, 505848, 505849, 505850, 505851, 505852, 505853, 505854, 505855, 505856, 505857, 505858, 505859, 505860, 505861, 505862, 505863, 505864, 505865, 505866, 505867, 505868, 505869, 505870, 505871, 505872, 505873, 505874, 505875, 505876, 505877, 505878, 505879, 505881, 505882, 505883, 505884, 505885, 505886, 505888, 505890, 505891, 505892, 505893, 505894, 505895, 505896, 505897, 505898, 505899, 5055500, 5055501, 5055502, 5055503, 5055504, 5058802, 5058803, 5058804, 5058805, 5058806, 5058807, 5058808, 5058809, 5058871, 5058872, 5058873, 5058874, 5058875, 5058876, 5058877, 5058878, 5058879, 5058893, 5058894, 5058895, 5058896, 5058897, 5058898, 5058899"
Nicaragua,0.34600,"5054, 5056, 5058, 5059, 50535, 50536, 50540, 50541, 50542, 50543, 50544, 50548, 50549, 50550, 50580, 50589, 50590, 50591, 50592, 50593, 50594, 50595, 50596, 50597, 50598, 50599"
Niger,0.45500,"22723, 22789, 22790, 22791, 22792, 22796, 22797, 22798, 22799, 22800"
Niger,0.47500,227
